POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0.0,1.0,2.0,BHK,1100.110011,1.0,1.0,"Warje,Pune",18.485487,73.80377299999999,70.0
Dealer,0.0,1.0,1.0,BHK,612.1199755,1.0,1.0,"Mambakkam,Chennai",12.8356,80.1682,30.0
Owner,0.0,0.0,2.0,BHK,1100.352113,1.0,1.0,"Sai Nagar,Amravati",20.892133,77.741664,25.0
Dealer,0.0,1.0,5.0,BHK,5194.805195,1.0,1.0,"Sector-128 Noida,Noida",28.522931,77.357078,400.0
Dealer,0.0,0.0,3.0,BHK,1475.2567689999998,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,79.0
Dealer,0.0,1.0,4.0,BHK,2780.191138,1.0,1.0,"Sector-79 Noida,Noida",28.558047,77.392752,160.0
Builder,1.0,0.0,1.0,BHK,300.0260892,0.0,0.0,"Kachimet,Lalitpur",24.69028,78.41889,11.5
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Venkojipalem,Visakhapatnam",17.7,83.25,50.0
Dealer,0.0,0.0,2.0,BHK,1532.720245,1.0,1.0,"Goregaon (East),Mumbai",19.1615,72.8731,230.0
Dealer,1.0,1.0,2.0,BHK,995.8314034,0.0,0.0,"Sevasi,Vadodara",22.311323,73.121275,21.5
Dealer,0.0,0.0,3.0,BHK,1646.706587,1.0,0.0,"Sector-90 Gurgaon,Gurgaon",28.406794,76.936447,110.0
Dealer,0.0,0.0,4.0,BHK,2350.965575,1.0,1.0,"Sunny Enclave,Mohali",30.664299,76.817624,56.0
Owner,0.0,0.0,3.0,BHK,534.061239,1.0,1.0,"Sector 55 Faridabad,Faridabad",28.34532,77.299035,45.0
Dealer,1.0,1.0,2.0,BHK,1100.0,0.0,1.0,"Majiwada,Mumbai",19.218498,72.992114,110.0
Dealer,0.0,0.0,3.0,BHK,1968.888889,1.0,1.0,"GS Road,Guwahati",26.16667,91.76667,88.6
Dealer,0.0,1.0,3.0,BHK,2196.354052,1.0,1.0,"Sector-110 Noida,Noida",28.536585,77.383669,100.0
Dealer,0.0,1.0,4.0,BHK,2400.0,1.0,1.0,"Laxmi Nagar,Mumbai",22.281215,70.789479,300.0
Dealer,0.0,0.0,2.0,BHK,1650.252861,1.0,1.0,"Hadapsar,Pune",18.49667,73.94167,62.0
Dealer,1.0,1.0,2.0,BHK,632.0572844999999,0.0,0.0,"Vasai East,Mumbai",19.402549,72.85441800000001,45.9
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,965.0439631,1.0,1.0,"kavesar,Maharashtra",18.96,72.82,90.0
Builder,1.0,1.0,2.0,BHK,600.5495224,0.0,0.0,"Sus,Lalitpur",24.69028,78.41889,45.9
Dealer,0.0,0.0,2.0,BHK,984.8484848,1.0,1.0,"Hiranandani Estate,Mumbai",19.255098,72.9815265,130.0
Dealer,0.0,0.0,3.0,BHK,1700.060716,1.0,1.0,"Chembur,Mumbai",19.05871,72.89969,420.0
Dealer,0.0,1.0,1.0,BHK,546.0145603999999,1.0,0.0,"Thane West,Mumbai",19.18,72.96333,58.5
Dealer,0.0,0.0,2.0,BHK,1195.499297,1.0,1.0,"Karamsad,Anand",22.55,72.9,17.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,1.0,3.0,BHK,1699.716714,1.0,1.0,"Crossing Republik,Ghaziabad",28.629811,77.434197,48.0
Dealer,0.0,0.0,2.0,BHK,1075.027996,1.0,1.0,"sector-121 Noida,Noida",28.602325,77.40199399999999,48.0
Dealer,1.0,1.0,1.0,BHK,485.790072,0.0,0.0,"Balkum,Mumbai",19.222101,72.988231,64.1
Owner,0.0,0.0,2.0,BHK,929.8998569,1.0,1.0,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,52.0
Dealer,0.0,0.0,3.0,BHK,1438.021283,1.0,1.0,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.89350300000001,600.0
Dealer,0.0,0.0,5.0,BHK,5299.954894,1.0,1.0,"Iblur Village,Bangalore",12.91668,77.59196,470.0
Dealer,0.0,1.0,2.0,BHK,1020.181859,1.0,1.0,"Thanisandra,Bangalore",13.055985,77.622157,46.0
Owner,0.0,0.0,2.0,BHK,1070.135002,1.0,1.0,"Vaishali,Ghaziabad",28.6423,77.3445,65.0
Owner,0.0,0.0,2.0,BHK,2400.384061,1.0,1.0,"Tiruchanur,Tirupati",13.603543,79.460402,50.0
Owner,0.0,0.0,3.0,BHK,1767.388826,1.0,1.0,"Kompally,Secunderabad",17.546483,78.480303,77.5
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,923.7875289,0.0,1.0,"Sector-63A Gurgaon,Gurgaon",28.359199,76.836683,120.0
Dealer,0.0,0.0,3.0,BHK,1657.275439,1.0,1.0,"Banashankari Stage VI,Bangalore",12.9223,77.5532,100.0
Dealer,0.0,0.0,2.0,BHK,680.0,1.0,1.0,"Mulund (West),Lalitpur",19.1759,72.9522,170.0
Owner,0.0,0.0,2.0,BHK,1100.478469,1.0,1.0,"Gorwa,Vadodara",22.3301,73.1611,23.0
unknown,0.0,1.0,3.0,Studio,-1000,1.0,0.0,"Bhatagaon,Raipur",999.0,-999.0,-1000000.0
Owner,0.0,0.0,1.0,BHK,451.0309278,1.0,1.0,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,14.0
Dealer,0.0,0.0,3.0,BHK,2727.8562260000003,1.0,1.0,"Rajarhat,Kolkata",22.54111,88.33778000000001,85.0
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Cantonment,Vizianagaram",18.116670000000003,83.41667,30.0
Dealer,0.0,0.0,3.0,BHK,1790.1897600000002,1.0,1.0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,100.0
Owner,0.0,0.0,2.0,BHK,1100.352113,1.0,1.0,"Patuli GhoshPara,Kolkata",22.598675,88.438512,25.0
Dealer,0.0,1.0,2.0,BHK,1232.162459,1.0,1.0,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,44.9
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,3.0,BHK,1320.052802,0.0,1.0,"Kharadi,Pune",18.5438,73.9438,110.0
Owner,0.0,0.0,2.0,BHK,990.0990099,1.0,1.0,"New Shanti Nagar,Raipur",21.250076,81.660749,25.0
Dealer,0.0,0.0,1.0,BHK,675.0441375,1.0,1.0,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,65.0
,,,,,nan,,,,,,nan
unknown,0.0,0.0,1.0,Studio,-1000,1.0,1.0,"Sector-99 Noida,Noida",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,718.1042049,1.0,1.0,"Powai,Lalitpur",19.12,72.91,180.0
Dealer,1.0,1.0,4.0,BHK,3200.0,0.0,1.0,"Sector-150 Noida,Noida",28.429614,77.481711,180.0
Owner,0.0,1.0,2.0,BHK,945.1795841,1.0,1.0,"Giduri,Satna",24.586021,80.78740400000001,30.0
Dealer,0.0,1.0,2.0,BHK,1089.028042,1.0,1.0,"Laxmi Nagar,Maharashtra",20.07911,73.911636,160.0
Dealer,0.0,1.0,2.0,BHK,942.1518749,1.0,1.0,"Mysore Road,Bangalore",12.96991,77.59796,50.0
Dealer,0.0,0.0,2.0,BHK,1370.0,1.0,1.0,"Nirman Nagar,Jaipur",19.980678,79.297436,82.2
Owner,0.0,0.0,2.0,BHK,1265.111049,1.0,1.0,"Andalpuram,Madurai",9.90708,78.102316,90.0
Dealer,0.0,0.0,3.0,BHK,1394.31121,1.0,1.0,"Dhokali,Lalitpur",24.69028,78.41889,100.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,3.0,BHK,1505.144771,0.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,62.9
Owner,0.0,0.0,3.0,BHK,1067.270375,1.0,1.0,"Shiv Mandir,Siliguri",25.232239,71.392013,33.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,1.0,BHK,728.9473684,1.0,1.0,"Pratap Nagar,Jaipur",26.807408,75.83865899999999,27.7
Dealer,0.0,1.0,3.0,BHK,1293.103448,1.0,0.0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,37.5
Builder,1.0,1.0,3.0,BHK,106469.0027,0.0,0.0,"Vishrantwadi,Lalitpur",24.69028,78.41889,9480.0
Dealer,0.0,0.0,3.0,BHK,2939.624633,1.0,1.0,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,390.0
Dealer,0.0,1.0,2.0,BHK,1431.068385,1.0,1.0,"Sector-66A Mohali,Mohali",30.661104,76.746082,65.5
Owner,0.0,0.0,3.0,BHK,1350.063532,1.0,1.0,"BTM 1st Stage,Bangalore",12.96991,77.59796,85.0
Owner,0.0,0.0,1.0,BHK,750.1630789,1.0,1.0,"Pal Gam,Surat",21.189685,72.841062,23.0
Dealer,0.0,1.0,3.0,BHK,1170.074459,1.0,1.0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,99.0
Owner,0.0,0.0,2.0,BHK,1121.076233,1.0,1.0,"Dixit Nagar,Lalitpur",24.69028,78.41889,45.0
Dealer,0.0,0.0,4.0,BHK,1904.761905,1.0,1.0,"Sector-44 Chandigarh,Chandigarh",30.714837,76.751896,100.0
Dealer,0.0,0.0,4.0,BHK,7054.132801999999,1.0,1.0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,460.0
Dealer,0.0,0.0,2.0,BHK,950.0285009,1.0,1.0,"Malad (East),Maharashtra",19.1758,72.8643,150.0
Owner,0.0,0.0,2.0,BHK,969.9321048,1.0,1.0,"Mylasandra,Bangalore",12.852041,77.616315,40.0
Dealer,0.0,0.0,1.0,BHK,636.0078278,1.0,1.0,"Sector 35I Kharghar,Mumbai",19.038205,73.06612,52.0
Dealer,0.0,0.0,4.0,BHK,4578.507945,1.0,1.0,"Sathya Sai Layout,Bangalore",12.929162,77.629041,340.0
Owner,0.0,0.0,1.0,BHK,700.0259269,1.0,1.0,"Wagholi,Pune",18.5823,73.983,27.0
Dealer,0.0,0.0,3.0,BHK,1859.637775,1.0,1.0,"Majiwada,Lalitpur",19.218498,72.992114,230.0
Owner,0.0,0.0,3.0,BHK,1700.1866059999998,1.0,1.0,"ISBT Tutikandi,Shimla",31.097061,77.15489699999999,82.0
Dealer,0.0,0.0,3.0,BHK,1847.187238,1.0,0.0,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,110.0
Dealer,0.0,1.0,1.0,BHK,509.5541401,1.0,0.0,"Panvel,Maharashtra",18.966114,73.148278,40.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,715.0518413,1.0,1.0,"Jaisinghpura,Jaipur",26.532207,75.520538,20.0
Owner,0.0,0.0,3.0,BHK,1393.214227,1.0,1.0,"Nehru Nagar,Bangalore",19.062322,72.88075400000001,85.0
Owner,0.0,0.0,2.0,BHK,900.3215434,1.0,1.0,"Sector-127 Mohali,Mohali",30.768683000000003,76.650876,22.4
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Thane West,Mumbai",19.18,72.96333,120.0
Owner,0.0,0.0,2.0,BHK,800.0,1.0,1.0,"City Center,Gwalior",26.209302,78.194369,35.0
Dealer,1.0,0.0,1.0,BHK,445.0304928000001,0.0,1.0,"Kasar vadavali,Maharashtra",20.084522,72.900306,54.0
Owner,0.0,0.0,2.0,BHK,1125.175809,1.0,1.0,"Bandepalya,Bangalore",12.96991,77.59796,56.0
Dealer,0.0,0.0,2.0,BHK,1015.113918,1.0,1.0,"Mira Road,Maharashtra",19.283359,72.864964,90.0
Owner,0.0,1.0,2.0,BHK,1200.4175369999998,1.0,1.0,"Katara Hills,Bhopal",23.185756,77.498465,23.0
Dealer,0.0,1.0,1.0,BHK,1060.147122,1.0,1.0,"Devanahalli,Bangalore",13.23,77.7,49.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1175.121811,1.0,1.0,"Rajarhat,Kolkata",22.54111,88.33778000000001,41.0
Owner,0.0,0.0,1.0,BHK,412.0213282,1.0,1.0,"Khodiyar Nagar,Vapi",20.379289,72.932048,8.5
Dealer,0.0,0.0,3.0,BHK,1877.435352,1.0,1.0,"Sama Savli Road,Vadodara",22.340396,73.19706,53.0
Dealer,1.0,0.0,2.0,BHK,1150.121065,0.0,1.0,"TC Palaya,Bangalore",50.817397,4.42145,38.0
Owner,0.0,0.0,2.0,BHK,910.0529101,1.0,1.0,"Vimal Nagar,Rajkot",22.281878,70.752639,43.0
Builder,1.0,1.0,2.0,BHK,1080.0,0.0,0.0,"KR Puram,Bangalore",13.010349,77.712151,32.4
,,,,,nan,,,,,,nan
Owner,0.0,0.0,1.0,BHK,850.4606662,1.0,1.0,"Bicholi Mardana,Indore",22.1764,75.8193,12.0
Dealer,1.0,1.0,2.0,BHK,1051.223242,0.0,1.0,"Thane West,Lalitpur",19.18,72.96333,110.0
Dealer,0.0,1.0,2.0,BHK,945.0617925,1.0,1.0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,91.0
Owner,1.0,0.0,2.0,BHK,570.0958797999999,0.0,1.0,"Ashoka Garden,Bhopal",23.259859,77.427777,22.0
Dealer,0.0,0.0,2.0,BHK,1050.070432,1.0,1.0,"Sector 19 Ulwe,Maharashtra",19.049989,73.077321,82.0
Dealer,0.0,1.0,2.0,BHK,1785.060417,1.0,1.0,"Andheri (East),Mumbai",19.1145,72.8712,390.0
Owner,0.0,0.0,2.0,BHK,800.0,1.0,1.0,"Garia,Kolkata",22.403867,88.47000600000001,35.0
Owner,0.0,0.0,2.0,BHK,750.0551511,1.0,1.0,"Kengeri,Bangalore",12.919987,77.489265,34.0
Dealer,0.0,0.0,2.0,BHK,1129.908619,1.0,1.0,"Sector-16 Ulwe,Lalitpur",28.409274,77.322293,91.5
Builder,1.0,1.0,4.0,BHK,2857.142857,0.0,0.0,"Bicholi Mardana,Indore",22.1764,75.8193,120.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,900.116144,1.0,1.0,"Udaya Nagar,Bangalore",16.198332,77.34239000000001,31.0
Owner,0.0,0.0,3.0,BHK,1870.32419,1.0,1.0,"Kundli,Sonipat",28.874383,77.113251,75.0
Owner,0.0,0.0,2.0,BHK,1288.102262,1.0,1.0,"Hennur Road,Bangalore",13.0306,77.6485,78.6
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,4.0,BHK,4299.996417,1.0,1.0,"Andheri (West),Mumbai",19.139348,72.820458,1200.0
Dealer,1.0,1.0,2.0,BHK,816.8491699,0.0,0.0,"Worli,Lalitpur",19.0167,72.8167,370.0
Dealer,0.0,0.0,2.0,BHK,1261.625556,1.0,1.0,"Kundli,Sonipat",28.874383,77.113251,31.2
Owner,0.0,0.0,2.0,BHK,1160.092807,1.0,1.0,"Kodigehalli,Bangalore",13.0583,77.5732,45.0
,,,,,nan,,,,,,nan
Owner,0.0,1.0,3.0,BHK,2015.021066,1.0,1.0,"KR Puram,Bangalore",13.010349,77.712151,110.0
Dealer,0.0,0.0,3.0,BHK,2765.784114,1.0,1.0,"Ajmer Road,Jaipur",26.928785,75.828002,67.9
Dealer,0.0,0.0,2.0,BHK,790.0334245,1.0,1.0,"Phase 1 Kammasandra,Bangalore",12.863492,77.74143000000001,26.0
Builder,0.0,0.0,3.0,BHK,1358.024691,1.0,0.0,"Ekkaduthangal,Chennai",13.09,80.27,110.0
Owner,0.0,0.0,1.0,BHK,850.1594049,1.0,1.0,"Harinagar,Surat",21.800275,72.60499300000001,24.0
Dealer,0.0,0.0,2.0,BHK,1115.075825,1.0,1.0,"Sector 21 Ulwe,Mumbai",18.973908,73.02510600000001,100.0
Dealer,0.0,0.0,1.0,BHK,406.3088686,1.0,1.0,"DN Nagar,Maharashtra",20.742166,80.104602,110.0
Dealer,0.0,0.0,2.0,BHK,1080.080235,1.0,1.0,"Kasba,Kolkata",22.519728,88.38573000000001,70.0
Dealer,0.0,1.0,4.0,BHK,3621.234302,1.0,1.0,"Nagavarapalya,Bangalore",12.96991,77.59796,470.0
Dealer,1.0,1.0,6.0,BHK,10050.25126,0.0,1.0,"Sector-124 Noida,Noida",28.548382,77.32781899999999,1200.0
Dealer,0.0,0.0,3.0,BHK,1150.0069,1.0,1.0,"Chembur,Maharashtra",19.05871,72.89969,250.0
Owner,0.0,1.0,3.0,BHK,2489.4067800000003,1.0,1.0,"Doddanekundi,Bangalore",12.980033,77.69932800000001,94.0
Dealer,1.0,0.0,3.0,BHK,1894.179894,0.0,1.0,"Naini,Allahabad",25.3945,81.8615,53.7
Dealer,0.0,0.0,4.0,BHK,4000.0,1.0,1.0,"Sector-4 Vaishali,Ghaziabad",28.644695,77.33895600000001,140.0
Dealer,0.0,1.0,2.0,BHK,1269.146608,1.0,1.0,"Bicholi Hapsi,Indore",22.727017,75.93404100000001,40.6
,,,,,nan,,,,,,nan
Builder,0.0,1.0,2.0,BHK,835.2668213,1.0,0.0,"Naya Raipur,Raipur",29.9055,75.2547,25.2
Owner,0.0,0.0,2.0,BHK,1185.146168,1.0,1.0,"Rajarhat,Kolkata",22.54111,88.33778000000001,90.0
Dealer,0.0,0.0,3.0,BHK,1289.872756,1.0,1.0,"Devanahalli,Bangalore",13.23,77.7,74.0
Dealer,0.0,0.0,3.0,BHK,2100.0,1.0,1.0,"MG Road,Kochi",11.931023,79.828222,210.0
Dealer,0.0,0.0,4.0,BHK,3167.898627,1.0,1.0,"Pal Gam,Surat",21.189685,72.841062,150.0
Owner,0.0,0.0,4.0,BHK,433333.3333,1.0,1.0,"Mulanthuruthy,Kochi",9.893479,76.408774,65.0
Builder,0.0,0.0,2.0,BHK,845.007783,1.0,1.0,"Kundrathur,Chennai",12.9974,80.0966,38.0
Dealer,0.0,0.0,1.0,BHK,850.0,1.0,1.0,"ZAGADE WASTI,Pune",21.0,77.0,27.2
Dealer,1.0,1.0,2.0,BHK,923.0100988,0.0,1.0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,85.0
Owner,0.0,0.0,3.0,BHK,1490.312966,1.0,1.0,"Ramavarappadu,Vijayawada",16.531879,80.670951,60.0
Owner,0.0,0.0,3.0,BHK,1480.019734,1.0,1.0,"Radha Vihar,Jaipur",26.222384,85.86210799999999,60.0
Owner,0.0,0.0,3.0,BHK,1510.159253,1.0,1.0,"Begur Road,Bangalore",12.8706,77.6279,110.0
Dealer,1.0,1.0,1.0,BHK,453.0166793000001,0.0,1.0,"Kolshet Road,Lalitpur",24.69028,78.41889,66.0
Dealer,0.0,0.0,2.0,BHK,999.6079969,1.0,0.0,"Dabhoi,Vadodara",22.12947,73.41756,25.5
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Narendra Nagar,Nagpur",21.105779,79.078497,30.0
Owner,0.0,0.0,3.0,BHK,1350.135014,1.0,1.0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,60.0
Dealer,0.0,0.0,3.0,BHK,1231.578947,1.0,1.0,"Kudlu,Bangalore",12.88784,77.654131,46.8
Dealer,1.0,1.0,2.0,BHK,829.8850575,0.0,0.0,"Mangadu,Chennai",13.034709,80.105584,36.1
Dealer,0.0,0.0,2.0,BHK,1069.7827519999998,1.0,1.0,"Crossing Republik,Ghaziabad",28.629811,77.434197,32.5
Dealer,0.0,0.0,1.0,BHK,610.0273241,1.0,1.0,"Bhandup (West),Maharashtra",19.147866,72.932609,96.0
Dealer,0.0,0.0,4.0,BHK,2030.205496,1.0,1.0,"Sector-91 Mohali,Mohali",30.698017,76.679016,82.0
Dealer,0.0,0.0,2.0,BHK,978.7377658,1.0,1.0,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,29.0
Dealer,1.0,1.0,3.0,BHK,1503.225806,0.0,1.0,"Vaishali Nagar,Jaipur",26.91868,75.750399,46.6
Dealer,1.0,1.0,2.0,BHK,804.8649615,0.0,1.0,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,45.0
Owner,0.0,0.0,3.0,BHK,1400.0518539999998,1.0,1.0,"Gopabandhu Nagar,Berhampur",20.277511,85.810411,54.0
Dealer,0.0,1.0,2.0,BHK,1251.091068,1.0,1.0,"Sarthana Jakatnaka,Surat",21.235342000000003,72.917751,43.0
Dealer,0.0,0.0,3.0,BHK,1850.424056,1.0,1.0,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,48.0
Owner,0.0,0.0,2.0,BHK,711.0877008,1.0,1.0,"Anekal,Bangalore",12.732961,77.707059,27.0
Owner,0.0,0.0,1.0,BHK,540.0540053999999,1.0,1.0,"Shalimar Garden Extension I,Ghaziabad",28.689982,77.339807,24.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1166.039111,1.0,1.0,"Yemlur,Bangalore",12.96991,77.59796,96.0
Dealer,0.0,0.0,2.0,BHK,943.057302,1.0,1.0,"Powai,Mumbai",19.12,72.91,210.0
Dealer,0.0,0.0,3.0,BHK,1700.071582,1.0,1.0,"Hazra Road,Kolkata",22.221142,88.281267,190.0
,,,,,nan,,,,,,nan
Owner,1.0,0.0,3.0,BHK,2181.818182,0.0,1.0,"S T Bed colony koramangala,Bangalore",12.9259,77.6229,240.0
Owner,0.0,0.0,3.0,BHK,1700.071582,1.0,1.0,"Sitapur National Highway,Lucknow",27.56667,80.68333,95.0
Owner,0.0,0.0,2.0,BHK,1080.246914,1.0,1.0,"Satgaon,Guwahati",26.157856,91.827348,35.0
Owner,0.0,0.0,3.0,BHK,1276.127613,1.0,1.0,"Hebbal,Bangalore",13.04034,77.591347,58.0
Dealer,0.0,1.0,3.0,BHK,2735.016019,1.0,1.0,"Dairy Circle,Bangalore",12.96991,77.59796,350.0
Dealer,0.0,1.0,2.0,BHK,988.0395216,1.0,1.0,"Powai,Lalitpur",19.12,72.91,190.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Tollygunge,Kolkata",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,1.0,BHK,550.0207555,1.0,1.0,"Sector-23 Juinagar,Mumbai",19.050992,73.01794699999999,53.0
Dealer,1.0,1.0,2.0,BHK,1094.8905109999998,0.0,1.0,"Sector-88 Mohali,Mohali",30.684523,76.691728,51.0
Dealer,0.0,0.0,5.0,BHK,6397.7252530000005,1.0,1.0,"Suraj Kund,Faridabad",28.488415000000003,77.285903,360.0
Dealer,0.0,1.0,2.0,BHK,1150.01465,1.0,1.0,"Keshav Nagar,Pune",27.16726,75.70950500000001,78.5
Owner,0.0,0.0,2.0,BHK,936.1348034,1.0,1.0,"Ramanathapuram,Coimbatore",10.999392,76.997254,45.0
Dealer,0.0,1.0,2.0,BHK,1150.030066,1.0,1.0,"Wakad,Pune",18.5993,73.7625,76.5
Dealer,1.0,1.0,4.0,BHK,3810.431055,0.0,1.0,"Hebbal,Bangalore",13.04034,77.591347,320.0
Owner,1.0,0.0,2.0,BHK,1173.020528,0.0,1.0,"Telephone Nagar,Chennai",10.036626,77.48248199999999,84.0
Dealer,0.0,0.0,4.0,BHK,2541.699762,1.0,0.0,"Karapakkam,Chennai",12.925027,80.235348,160.0
Dealer,0.0,0.0,2.0,BHK,950.1648245,1.0,1.0,"Sector-51 Noida,Noida",28.535783,77.400502,49.0
Owner,0.0,0.0,2.0,BHK,1045.12276,1.0,1.0,"Suddaguntepalya,C V Raman Nagar,Bangalore",12.985206,77.663799,63.0
Dealer,0.0,0.0,3.0,BHK,1969.667126,1.0,1.0,"Hinjewadi Phase 1,Pune",18.5853,73.7413,100.0
Dealer,0.0,0.0,2.0,BHK,930.0661778,1.0,1.0,"Mhasoba Nagar,Pune",20.042481,74.473635,52.0
Dealer,0.0,0.0,2.0,BHK,1071.080818,1.0,1.0,"Dombivli (East),Lalitpur",19.2167,73.0833,55.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,1176.470588,1.0,0.0,"Mahesh Nagar,Mumbai",30.387136,75.865105,200.0
Dealer,0.0,0.0,4.0,BHK,1925.925926,1.0,1.0,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,130.0
Owner,0.0,0.0,2.0,BHK,1053.001053,1.0,1.0,"G-303, Mahalaxmi 2, Pethapur Crossing, Gandhinagar,Gandhinagar",23.19635,72.633149,30.0
Owner,0.0,0.0,2.0,BHK,1051.1562720000002,1.0,1.0,"Lake City,Bangalore",12.96991,77.59796,45.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,1300.034211,1.0,1.0,"Selvapuram,Coimbatore",11.0,76.96667,38.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Owner,0.0,0.0,2.0,BHK,948.6166008,1.0,1.0,"NH-24 Highway,Ghaziabad",28.66667,77.41667,31.2
Owner,0.0,0.0,3.0,BHK,1760.1987989999998,1.0,1.0,"Kakkanad,Kochi",9.930471,76.271273,85.0
Owner,0.0,0.0,2.0,BHK,850.1259446,1.0,1.0,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,27.0
Dealer,0.0,1.0,1.0,BHK,654.9646319,1.0,1.0,"Sector 19 Ulwe,Mumbai",19.049989,73.077321,50.0
Dealer,0.0,0.0,2.0,BHK,1050.019091,1.0,1.0,"Dahisar (East),Lalitpur",19.256471,72.868815,110.0
Owner,0.0,0.0,3.0,BHK,1267.05653,1.0,1.0,"Opposite Civil Hospital,Roorkee",31.325966,75.57364100000001,65.0
Dealer,0.0,0.0,3.0,BHK,1150.086256,1.0,1.0,"Shyam Nagar,Jaipur",26.809242,75.741434,40.0
Dealer,1.0,1.0,3.0,BHK,844.8442017000001,0.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,26.3
Dealer,0.0,1.0,2.0,BHK,1075.268817,1.0,1.0,"Sector 34 Kamothe,Lalitpur",28.583704,77.360401,100.0
Dealer,0.0,0.0,2.0,BHK,1016.191315,1.0,1.0,"Chembur (East),Lalitpur",19.05871,72.89969,150.0
Dealer,1.0,1.0,3.0,BHK,900.3760394,0.0,0.0,"Goregaon (East),Lalitpur",19.1615,72.8731,170.0
Dealer,0.0,1.0,3.0,BHK,2058.1113800000003,1.0,1.0,"Sector-107 Noida,Noida",28.546788,77.37849399999999,170.0
Dealer,1.0,1.0,4.0,BHK,6000.0,0.0,1.0,"Sector-124 Noida,Noida",28.548382,77.32781899999999,750.0
Dealer,0.0,0.0,2.0,BHK,950.1187648,1.0,1.0,"Ayyanthole,Thrissur",10.526103,76.19383,36.0
Owner,0.0,0.0,3.0,BHK,2015.983872,1.0,1.0,"Rajaji Nagar,Bangalore",12.9847,77.5491,280.0
Owner,0.0,0.0,2.0,BHK,749.4004796,1.0,1.0,"Amroli,Surat",21.23994,72.85651999999999,12.5
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,1303.707063,1.0,1.0,"Andheri (East),Lalitpur",19.1145,72.8712,230.0
Dealer,0.0,1.0,2.0,BHK,936.0223873,1.0,1.0,"Kolshet Road,Lalitpur",24.69028,78.41889,97.0
Dealer,0.0,0.0,2.0,BHK,1100.3757380000002,1.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,20.5
Dealer,0.0,0.0,2.0,BHK,704.0070843,1.0,1.0,"Karayanchavadi,Chennai",13.04724,80.11142099999999,31.8
Dealer,0.0,0.0,3.0,BHK,2000.0,1.0,1.0,"Thevara,Kochi",9.935413,76.298608,130.0
